temp,location,clouds,pressure,rain,time_stamp,humidity,wind,location_encoded
42.55,Back Bay,0.91,1014.84,0.0088,1543241109,0.91,2.25,0
42.54,Beacon Hill,0.91,1014.85,0.004,1543241109,0.91,2.24,1
42.39,Boston University,0.92,1014.84,0.0189,1543241109,0.91,2.25,2
42.37,Fenway,0.91,1014.84,0.0156,1543241109,0.91,2.25,3
42.27,Financial District,0.91,1014.84,0.0022,1543241109,0.92,2.24,4
42.59,North Station,0.91,1014.85,0.003,1543241109,0.9,2.23,7
42.44,Northeastern University,0.91,1014.84,0.0088,1543241109,0.91,2.25,8
42.54,Theatre District,0.91,1014.84,0.003,1543241109,0.91,2.24,10
42.53,West End,0.91,1014.85,0.003,1543241109,0.91,2.24,11
38.46,Back Bay,0.65,997.43,0.014835352959693182,1543455128,0.72,10.06,0
38.4,North End,0.64,997.39,0.016011053927854846,1543455128,0.72,10.13,6
36.78,South Station,0.65,997.4,0.01634213797505879,1543455128,0.77,10.16,9
45.98,Back Bay,0.92,1010.87,0.08986656840473017,1543260910,0.83,8.63,0
45.91,Beacon Hill,0.91,1010.88,0.08907148176560042,1543260910,0.83,8.61,1
46.64,Financial District,0.91,1010.88,0.08984228638458092,1543260910,0.81,8.59,4
45.86,Haymarket Square,0.91,1010.89,0.08931051996718509,1543260910,0.83,8.59,5
45.89,North End,0.91,1010.89,0.08936469400858016,1543260910,0.83,8.58,6
45.79,North Station,0.91,1010.89,0.08947788779720156,1543260910,0.83,8.59,7
46.58,South Station,0.91,1010.88,0.09048331985536606,1543260910,0.81,8.59,9
45.71,Theatre District,0.91,1010.88,0.09044022457062795,1543260910,0.84,8.61,10
45.75,West End,0.91,1010.88,0.09051375634206238,1543260910,0.84,8.6,11
41.29,Beacon Hill,1.0,1022.15,0.02008122406601842,1544967902,0.71,6.86,1
38.38,Back Bay,0.49,991.66,0.00373901176169511,1543413728,0.67,11.43,0
38.31,Beacon Hill,0.48,991.65,0.0030177538234568146,1543413728,0.67,11.42,1
38.34,Boston University,0.48,991.66,0.006374718573908922,1543413728,0.67,11.62,2
38.48,Fenway,0.49,991.67,0.005359660896431251,1543413728,0.67,11.49,3
38.44,North Station,0.48,991.64,0.003981931807615524,1543413728,0.67,11.41,7
38.44,Theatre District,0.49,991.65,0.003464743206805565,1543413728,0.67,11.31,10
41.13,Back Bay,0.98,1014.34,-0.002565206388169372,1543214944,0.92,1.8,0
41.09,Beacon Hill,0.98,1014.35,-0.002450448129138749,1543214944,0.92,1.8,1
41.12,Theatre District,0.98,1014.34,-0.0009148692968494743,1543214944,0.92,1.81,10
41.07,West End,0.98,1014.35,-0.0009748038869190623,1543214944,0.92,1.8,11
37.87,Boston University,0.46,998.22,0.016927750419270637,1543460529,0.7,10.77,2
37.67,Fenway,0.46,998.22,0.017468707383429205,1543460529,0.7,10.82,3
37.8,Haymarket Square,0.47,998.2,0.021589527247414253,1543460529,0.7,11.02,5
37.84,North End,0.47,998.19,0.022088311166939434,1543460529,0.7,11.04,6
37.62,Northeastern University,0.46,998.22,0.019609418091832254,1543460529,0.71,10.89,8
40.11,South Station,0.46,998.2,0.024544638853654988,1543460529,0.64,11.07,9
41.07,Back Bay,0.98,1014.26,-0.009461535238244778,1543218370,0.91,1.42,0
41.23,Beacon Hill,0.94,1014.19,-0.002586680391061691,1543218370,0.93,1.94,1
40.98,Boston University,0.98,1014.27,-0.009913470135487046,1543218370,0.91,1.38,2
40.97,Fenway,0.98,1014.26,-0.009584506549188632,1543218370,0.92,1.37,3
42.72,Financial District,0.94,1014.19,-0.0007469337145096233,1543218370,0.88,1.97,4
41.08,Haymarket Square,0.98,1014.25,-0.007793740151811335,1543218370,0.91,1.48,5
41.3,North End,0.94,1014.19,-0.0012279910722980958,1543218370,0.93,1.97,6
41.2,North Station,0.94,1014.19,-0.0015808026408166143,1543218370,0.93,1.95,7
41.04,Northeastern University,0.95,1014.18,-0.0017047474479880975,1543218370,0.93,1.92,8
42.69,South Station,0.94,1014.19,-4.782705353534311e-05,1543218370,0.88,1.97,9
41.15,Theatre District,0.94,1014.19,-0.0010679482614079916,1543218370,0.93,1.96,10
41.01,West End,0.98,1014.25,-0.007175963559902243,1543218370,0.91,1.47,11
40.45,Boston University,0.86,994.12,0.004682663240899387,1543440727,0.65,9.41,2
40.34,Fenway,0.86,994.12,0.00594614856893827,1543440727,0.66,9.47,3
40.57,Haymarket Square,0.83,994.01,0.006093706345779992,1543440727,0.65,9.59,5
40.49,North End,0.85,994.06,0.007376249460619988,1543440727,0.65,9.59,6
40.23,Northeastern University,0.86,994.12,0.007422404103678559,1543440727,0.66,9.53,8
40.99,South Station,0.86,994.07,0.009608665355557378,1543440727,0.64,9.63,9
47.9,Back Bay,0.99,1002.64,-0.06226932585801137,1543801974,0.93,1.87,0
47.79,Beacon Hill,0.99,1002.65,-0.06213473659038016,1543801974,0.93,1.88,1
47.89,Boston University,0.99,1002.64,-0.06214114676666327,1543801974,0.93,1.86,2
47.82,Fenway,0.99,1002.64,-0.06212521490688516,1543801974,0.93,1.86,3
45.37,Financial District,0.99,1002.65,-0.06385182219131025,1543801974,0.99,1.89,4
47.75,Haymarket Square,0.99,1002.65,-0.0614510885106796,1543801974,0.93,1.89,5
47.77,North End,0.99,1002.65,-0.061260937080305666,1543801974,0.93,1.89,6
47.7,North Station,0.99,1002.65,-0.0614003403395742,1543801974,0.93,1.88,7
47.82,Northeastern University,0.99,1002.64,-0.0612126999366609,1543801974,0.93,1.87,8
45.37,South Station,0.99,1002.64,-0.06298006043017779,1543801974,0.99,1.9,9
47.73,Theatre District,0.99,1002.64,-0.06077337732871513,1543801974,0.93,1.89,10
47.68,West End,0.99,1002.65,-0.060833311918770505,1543801974,0.93,1.88,11
36.4,South Station,0.9,1018.82,0.006201295315264588,1543632780,0.7,3.77,9
41.3,Back Bay,0.98,1022.09,0.012409065118603735,1544967901,0.71,6.46,0
41.13,Boston University,1.0,1022.16,0.018565719741673092,1544967901,0.71,6.77,2
41.37,Fenway,1.0,1022.14,0.020032245529648662,1544967901,0.71,6.83,3
41.26,Financial District,1.0,1022.24,0.020533613678978213,1544967901,0.71,6.84,4
41.41,Haymarket Square,1.0,1022.15,0.021074642075660677,1544967901,0.71,6.87,5
41.12,North End,1.0,1022.25,0.019984890131382826,1544967901,0.71,6.8,6
41.08,North Station,1.0,1022.26,0.01947830791425531,1544967901,0.71,6.76,7
41.42,Northeastern University,0.98,1022.09,0.013697510522220568,1544967901,0.71,6.45,8
41.31,South Station,1.0,1022.24,0.021542917299512965,1544967901,0.71,6.85,9
41.12,Theatre District,1.0,1022.24,0.02070521592229113,1544967901,0.71,6.81,10
41.38,West End,1.0,1022.15,0.021614514468765833,1544967901,0.71,6.85,11
38.56,Back Bay,0.58,997.64,0.002,1543456300,0.7,9.88,0
38.51,Beacon Hill,0.58,997.63,0.002,1543456300,0.7,9.92,1
38.54,Boston University,0.57,997.65,0.005894635638824752,1543456300,0.7,9.73,2
38.43,Fenway,0.58,997.66,0.007191666852506273,1543456300,0.7,9.78,3
38.49,Financial District,0.58,997.62,0.002,1543456300,0.7,10.02,4
38.52,Haymarket Square,0.57,997.62,0.002,1543456300,0.7,9.98,5
38.55,North End,0.57,997.61,0.002,1543456300,0.7,10.0,6
38.49,North Station,0.57,997.62,0.0007,1543456300,0.7,9.95,7
38.41,Northeastern University,0.58,997.65,0.008956723867797223,1543456300,0.7,9.85,8
38.45,South Station,0.58,997.62,0.002,1543456300,0.7,10.03,9
38.41,Theatre District,0.58,997.63,0.0013,1543456300,0.7,9.98,10
38.44,West End,0.57,997.62,0.002,1543456300,0.7,9.93,11
41.27,Back Bay,0.93,991.42,0.0035071876585988093,1543428382,0.63,9.73,0
41.22,Beacon Hill,0.94,991.41,0.004062183239312844,1543428382,0.63,9.73,1
41.21,Boston University,0.94,991.42,0.0036136742123744625,1543428382,0.63,9.69,2
41.23,Fenway,0.93,991.42,0.003573394410949504,1543428382,0.63,9.71,3
41.42,Financial District,0.93,991.4,0.004787796429525315,1543428382,0.63,9.76,4
41.32,North End,0.94,991.4,0.005282857420155551,1543428382,0.63,9.75,6
41.24,Northeastern University,0.93,991.42,0.004660602230288191,1543428382,0.63,9.73,8
41.41,South Station,0.93,991.41,0.005566371759698541,1543428382,0.63,9.76,9
41.24,Theatre District,0.93,991.41,0.005233391199766402,1543428382,0.63,9.75,10
41.24,West End,0.94,991.41,0.005615258401789447,1543428382,0.63,9.73,11
44.16,Back Bay,1.0,995.96,0.0153,1543304720,0.91,12.27,0
44.14,Beacon Hill,1.0,995.98,0.016,1543304720,0.91,12.42,1
44.15,Boston University,1.0,995.97,0.017,1543304720,0.91,12.06,2
44.05,Fenway,1.0,995.95,0.0133,1543304720,0.92,12.05,3
44.75,Financial District,1.0,995.97,0.0107,1543304720,0.9,12.54,4
44.12,Haymarket Square,1.0,995.99,0.0143,1543304720,0.92,12.56,5
44.14,North End,1.0,995.99,0.0133,1543304720,0.91,12.6,6
44.08,North Station,1.0,995.99,0.0163,1543304720,0.92,12.53,7
42.95,Northeastern University,1.0,995.83,0.012,1543304720,0.92,9.55,8
44.73,South Station,1.0,995.96,0.0097,1543304720,0.9,12.51,9
44.05,Theatre District,1.0,995.96,0.0117,1543304720,0.92,12.43,10
42.89,West End,1.0,995.86,0.017,1543304720,0.92,9.68,11
47.33,Back Bay,1.0,1007.49,0.007,1543773174,0.96,4.96,0
47.32,Beacon Hill,1.0,1007.49,0.0069,1543773174,0.96,5.1,1
47.28,Boston University,1.0,1007.51,0.0061,1543773174,0.95,4.72,2
47.25,Fenway,1.0,1007.5,0.0052,1543773174,0.96,4.74,3
46.91,Financial District,1.0,1007.48,0.0059,1543773174,0.98,5.27,4
47.39,Haymarket Square,1.0,1007.49,0.0058,1543773174,0.96,5.25,5
47.42,North End,1.0,1007.48,0.0049,1543773174,0.96,5.3,6
47.36,North Station,1.0,1007.49,0.0058,1543773174,0.96,5.2,7
47.32,Northeastern University,1.0,1007.49,0.0052,1543773174,0.96,4.84,8
46.94,South Station,1.0,1007.48,0.005,1543773174,0.97,5.25,9
47.36,Theatre District,1.0,1007.48,0.0059,1543773174,0.96,5.15,10
47.32,West End,1.0,1007.49,0.0068,1543773174,0.96,5.16,11
41.84,Back Bay,0.84,990.12,0.028220709290806667,1543342520,0.76,11.32,0
41.72,Beacon Hill,0.84,990.1,0.02836901632018396,1543342520,0.76,11.34,1
41.77,Boston University,0.85,990.12,0.027375827400234698,1543342520,0.76,11.22,2
41.75,Fenway,0.85,990.13,0.028150641595587444,1543342520,0.76,11.26,3
41.95,Financial District,0.84,990.1,0.029962924181504036,1543342520,0.75,11.41,4
41.79,Haymarket Square,0.84,990.08,0.029650098369629063,1543342520,0.76,11.38,5
41.79,North End,0.84,990.08,0.02995686945889986,1543342520,0.76,11.39,6
41.82,North Station,0.84,990.08,0.02954503814315501,1543342520,0.76,11.35,7
41.99,Northeastern University,0.84,990.14,0.02941109574759082,1543342520,0.75,11.32,8
42.0,South Station,0.84,990.1,0.030972227802053,1543342520,0.75,11.42,9
41.62,Theatre District,0.84,990.11,0.03035579155594803,1543342520,0.76,11.39,10
41.54,West End,0.84,990.09,0.029494183672241547,1543342520,0.76,11.34,11
44.31,Beacon Hill,1.0,1003.15,0.1547,1543284920,0.9,13.65,1
44.29,Boston University,1.0,1003.11,0.121,1543284920,0.9,13.53,2
44.65,Financial District,1.0,1003.15,0.162,1543284920,0.89,13.73,4
44.31,Haymarket Square,1.0,1003.17,0.1123,1543284920,0.9,13.69,5
44.36,North End,1.0,1003.18,0.147,1543284920,0.9,13.7,6
44.12,Northeastern University,1.0,1003.08,0.175,1543284920,0.91,13.64,8
44.62,South Station,1.0,1003.13,0.1147,1543284920,0.9,13.74,9
44.19,Theatre District,1.0,1003.13,0.1653,1543284920,0.91,13.7,10
44.2,West End,1.0,1003.17,0.144,1543284920,0.91,13.65,11
41.31,Beacon Hill,0.91,991.52,0.002,1543424782,0.63,9.32,1
41.48,Fenway,0.91,991.53,0.002,1543424782,0.62,9.29,3
41.47,South Station,0.91,991.52,-0.0011536434798387063,1543424782,0.63,9.35,9
43.9,South Station,0.17,1023.03,-0.0189652583466966,1544921102,0.68,6.54,9
45.44,Beacon Hill,0.98,1012.84,0.06316444034003155,1543251909,0.86,6.14,1
45.5,Financial District,0.98,1012.84,0.06559891605971302,1543251909,0.86,6.26,4
36.75,Back Bay,0.36,1022.88,-0.06089848027399114,1543722774,0.81,0.3,0
36.71,Beacon Hill,0.37,1022.89,-0.06024262054506835,1543722774,0.81,0.3,1
36.65,Fenway,0.35,1022.87,-0.061219604342909406,1543722774,0.81,0.3,3
36.77,Haymarket Square,0.37,1022.9,-0.05947997707464481,1543722774,0.81,0.3,5
36.8,North End,0.38,1022.9,-0.05872936644433935,1543722774,0.81,0.3,6
36.73,North Station,0.37,1022.9,-0.05925453605445341,1543722774,0.81,0.3,7
36.76,Theatre District,0.37,1022.89,-0.05878290816262677,1543722774,0.81,0.3,10
44.93,Back Bay,0.96,989.74,-0.07702926209988448,1543319120,0.97,3.24,0
44.97,Beacon Hill,0.96,989.73,-0.07621980794226602,1543319120,0.97,3.28,1
44.75,Boston University,0.96,989.75,0.002,1543319120,0.97,2.95,2
44.94,Fenway,1.0,989.34,-0.11285428566331746,1543319120,0.93,0.97,3
46.05,Financial District,0.96,989.73,-0.07198472238135878,1543319120,0.93,3.49,4
45.09,Haymarket Square,0.96,989.73,-0.0740660586652524,1543319120,0.96,3.39,5
45.14,North End,0.96,989.72,-0.07323724677758037,1543319120,0.96,3.43,6
45.05,North Station,0.96,989.73,-0.07508329859743412,1543319120,0.96,3.31,7
44.85,Northeastern University,0.96,989.75,-0.07577654785040977,1543319120,0.97,3.25,8
45.41,South Station,1.0,989.3,-0.10972782161076111,1543319120,0.92,1.09,9
45.0,Theatre District,0.96,989.74,-0.07258336614421523,1543319120,0.97,3.42,10
44.98,West End,0.96,989.73,-0.07453075539081055,1543319120,0.97,3.29,11
40.7,Haymarket Square,0.94,1013.77,0.008875637803001268,1543208143,0.92,2.81,5
40.73,North End,0.94,1013.77,0.009240482082461199,1543208143,0.92,2.82,6
40.65,North Station,0.94,1013.77,0.008305045497891683,1543208143,0.92,2.76,7
44.11,Back Bay,1.0,993.16,0.0197,1543310120,0.94,9.07,0
44.08,Beacon Hill,1.0,993.18,0.0213,1543310120,0.95,9.18,1
44.09,Boston University,1.0,993.17,0.0247,1543310120,0.94,9.04,2
44.01,Fenway,1.0,993.15,0.0237,1543310120,0.95,8.97,3
44.67,Financial District,1.0,993.17,0.0203,1543310120,0.93,9.18,4
44.1,Haymarket Square,1.0,993.18,0.023,1543310120,0.94,9.27,5
44.13,North End,1.0,993.18,0.023,1543310120,0.94,9.29,6
44.06,North Station,1.0,993.19,0.0233,1543310120,0.94,9.28,7
44.04,Northeastern University,1.0,993.15,0.0213,1543310120,0.95,8.95,8
44.68,South Station,1.0,993.16,0.0193,1543310120,0.93,9.13,9
44.06,Theatre District,1.0,993.16,0.0193,1543310120,0.95,9.11,10
44.02,West End,1.0,993.18,0.0223,1543310120,0.95,9.24,11
34.89,Back Bay,0.14,991.59,-0.0930114964667581,1543390080,0.79,6.5,0
34.88,Beacon Hill,0.14,991.58,-0.09206119240427313,1543390080,0.8,6.53,1
34.87,Boston University,0.15,991.59,-0.09407025994509866,1543390080,0.79,6.38,2
34.77,Fenway,0.15,991.6,-0.09305733391602189,1543390080,0.8,6.42,3
35.67,Financial District,0.14,991.57,-0.0900546170977492,1543390080,0.77,6.61,4
34.94,North End,0.14,991.56,-0.09057500043176958,1543390080,0.79,6.6,6
34.9,North Station,0.14,991.56,-0.09127767097704975,1543390080,0.79,6.55,7
35.65,South Station,0.14,991.58,-0.0891400643785829,1543390080,0.77,6.62,9
34.82,Theatre District,0.14,991.58,-0.09019307457639059,1543390080,0.8,6.57,10
34.85,West End,0.14,991.57,-0.09049032398216639,1543390080,0.8,6.54,11
41.4,Back Bay,0.9,989.88,0.021186589125420596,1543340720,0.78,10.72,0
41.3,Beacon Hill,0.9,989.86,0.021062941376840172,1543340720,0.78,10.72,1
41.36,Boston University,0.9,989.88,0.019548008717066523,1543340720,0.78,10.6,2
41.47,Fenway,0.91,989.9,0.021622333439395902,1543340720,0.78,10.67,3
41.42,Financial District,0.9,989.86,0.023147558119774203,1543340720,0.78,10.81,4
41.34,Haymarket Square,0.9,989.84,0.02228595023606772,1543340720,0.78,10.76,5
41.35,North End,0.9,989.84,0.02261207905542051,1543340720,0.78,10.77,6
41.37,North Station,0.9,989.84,0.022025554890547028,1543340720,0.78,10.72,7
41.51,Northeastern University,0.91,989.9,0.023388954925110284,1543340720,0.78,10.73,8
41.46,South Station,0.9,989.86,0.024292839129316235,1543340720,0.78,10.83,9
41.53,Theatre District,0.87,990.04,0.04582992290455934,1543340720,0.79,12.23,10
41.35,West End,0.9,989.84,0.022592583311350722,1543340720,0.78,10.72,11
40.35,Boston University,1.0,1014.17,-0.014866056064562372,1543212914,0.91,1.08,2
40.26,Fenway,1.0,1014.17,-0.014185195752574487,1543212914,0.92,1.1,3
40.55,North End,1.0,1014.19,-0.010995619021286984,1543212914,0.91,1.26,6
40.48,South Station,1.0,1014.18,-0.010324594755886096,1543212914,0.92,1.26,9
39.61,Back Bay,1.0,1016.93,0.006077287582201052,1543611174,0.63,3.71,0
39.56,Beacon Hill,1.0,1016.92,0.004382495383509877,1543611174,0.63,3.6,1
39.61,Boston University,1.0,1016.93,0.007312170236943416,1543611174,0.63,3.77,2
39.41,Fenway,1.0,1016.93,0.008401435994372264,1543611174,0.64,3.83,3
39.89,Financial District,1.0,1016.92,0.0051649381483116485,1543611174,0.63,3.58,4
39.4,Haymarket Square,1.0,1016.92,0.0036734731861969294,1543611174,0.64,3.51,5
39.42,North End,1.0,1016.92,0.003552954378463369,1543611174,0.64,3.49,6
39.32,Northeastern University,1.0,1016.93,0.008829061155907425,1543611174,0.64,3.82,8
39.27,Theatre District,1.0,1016.92,0.0061983590941139255,1543611174,0.64,3.64,10
39.3,West End,1.0,1016.92,0.004854517064075026,1543611174,0.64,3.54,11
40.64,Back Bay,0.92,1013.76,0.01008020567900303,1543209466,0.92,3.02,0
40.59,Boston University,0.92,1013.76,0.007800927064366192,1543209466,0.92,2.86,2
40.6,Financial District,0.93,1013.77,0.012899059628139753,1543209466,0.92,3.13,4
40.05,Beacon Hill,0.95,1015.2,0.010023430009425738,1543233908,0.94,2.62,1
39.99,Boston University,0.94,1015.2,0.007808931819880627,1543233908,0.94,2.51,2
40.06,Fenway,0.95,1015.2,0.008326303132349722,1543233908,0.94,2.49,3
40.38,Financial District,0.95,1015.2,0.011034239576176219,1543233908,0.93,2.64,4
40.1,Haymarket Square,0.95,1015.21,0.011150417670762636,1543233908,0.93,2.67,5
40.12,North End,0.95,1015.21,0.011495904220183206,1543233908,0.93,2.68,6
40.14,Northeastern University,0.95,1015.2,0.009000706268864178,1543233908,0.93,2.5,8
40.41,South Station,0.95,1015.2,0.011145848705226058,1543233908,0.92,2.62,9
40.04,West End,0.95,1015.2,0.011829102219792276,1543233908,0.94,2.64,11
19.92,Back Bay,0.39,1030.71,-0.05703441606245008,1544694301,0.64,3.81,0
19.96,Beacon Hill,0.39,1030.71,-0.056028873576721594,1544694301,0.64,3.86,1
19.62,Boston University,0.39,1030.72,-0.05898020912441382,1544694301,0.64,3.7,2
19.66,Fenway,0.39,1030.72,-0.058440671995839466,1544694301,0.64,3.72,3
20.14,Financial District,0.39,1030.7,-0.05417953390056596,1544694301,0.64,3.93,4
20.06,Haymarket Square,0.39,1030.71,-0.05429754168082468,1544694301,0.64,3.92,5
20.12,North End,0.39,1030.71,-0.05371928909210055,1544694301,0.64,3.94,6
19.97,North Station,0.39,1030.71,-0.05447955954906547,1544694301,0.64,3.9,7
19.81,Northeastern University,0.4,1030.71,-0.05611610233762576,1544694301,0.64,3.77,8
20.15,South Station,0.39,1030.7,-0.05340299631932055,1544694301,0.64,3.93,9
20.02,Theatre District,0.39,1030.71,-0.05408379810707231,1544694301,0.64,3.89,10
19.92,West End,0.39,1030.71,-0.05428127455654419,1544694301,0.64,3.88,11
29.85,Fenway,0.76,1035.03,-0.022954446041907772,1544751902,0.69,2.36,3
38.0,Back Bay,0.45,999.26,0.009168964548706526,1543468659,0.7,10.06,0
37.89,North Station,0.46,999.23,0.011211598747479457,1543468659,0.7,10.11,7
47.69,Back Bay,0.99,1000.27,-0.04938332725731698,1543837974,0.92,3.48,0
47.54,Beacon Hill,0.98,1000.28,-0.0500226054988957,1543837974,0.92,3.48,1
47.75,Boston University,0.99,1000.27,-0.051294335722147366,1543837974,0.92,3.33,2
47.7,Fenway,0.99,1000.27,-0.049997007449874786,1543837974,0.92,3.41,3
47.55,Financial District,0.98,1000.28,-0.047840253548599776,1543837974,0.92,3.59,4
47.49,Haymarket Square,0.98,1000.28,-0.04904764491115543,1543837974,0.92,3.51,5
47.5,North End,0.98,1000.29,-0.04852542776367841,1543837974,0.92,3.53,6
47.44,North Station,0.98,1000.29,-0.04942214888811236,1543837974,0.92,3.47,7
47.69,Northeastern University,0.99,1000.27,-0.04801650437639182,1543837974,0.92,3.49,8
47.56,South Station,0.98,1000.28,-0.04659771061021445,1543837974,0.92,3.62,9
47.54,Theatre District,0.98,1000.28,-0.047417000814405696,1543837974,0.92,3.56,10
47.44,West End,0.98,1000.28,-0.048857158216250696,1543837974,0.92,3.47,11
26.08,Beacon Hill,0.52,1033.66,-0.04439950451484265,1544715902,0.59,2.81,1
26.35,Theatre District,0.52,1033.65,-0.042792313835207096,1544715902,0.58,2.82,10
32.21,South Station,0.55,1034.9,-0.035360860166292696,1544744702,0.62,2.13,9
42.49,Haymarket Square,1.0,1013.99,0.003,1544993101,0.74,9.92,5
45.58,Back Bay,0.89,1000.07,-0.09135065815040377,1543830774,0.94,1.37,0
45.52,Beacon Hill,0.89,1000.08,-0.09127461535148029,1543830774,0.94,1.37,1
45.56,Boston University,0.89,1000.07,-0.09139717190815588,1543830774,0.94,1.35,2
45.52,Fenway,0.89,1000.06,-0.0906602761549351,1543830774,0.95,1.37,3
45.53,Financial District,0.89,1000.08,-0.09025264091742713,1543830774,0.95,1.38,4
45.5,Haymarket Square,0.88,1000.09,-0.09065962639819247,1543830774,0.95,1.38,5
45.53,North End,0.88,1000.09,-0.09084309091201703,1543830774,0.94,1.38,6
45.44,North Station,0.88,1000.09,-0.09062823595716907,1543830774,0.95,1.37,7
45.52,Northeastern University,0.89,1000.07,-0.08970700797563325,1543830774,0.95,1.38,8
45.47,Theatre District,0.89,1000.08,-0.08946017147643204,1543830774,0.95,1.38,10
